#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
0.1000191650	0.0000000000	0.0000000000	0.0005460581	-0.0001604385	-0.0044200000	0.0044564919	0	20032018	75038
0.1000191650	0.0300000000	340.0000000000	0.0000210000	-0.0000820000	-0.0042840000	0.0042848362	1	20032018	75038
0.1000191650	0.0600000000	70.0000000000	0.0005660000	-0.0002510000	-0.0042490000	0.0042938745	2	20032018	75038
0.1000191650	0.0900000000	340.0000000000	0.0008400000	0.0000900000	-0.0045970000	0.0046739821	3	20032018	75038
0.1000191650	0.1200000000	250.0000000000	0.0008600000	0.0000900000	-0.0041730000	0.0042616463	4	20032018	75038
0.1000191650	0.1500000000	70.0000000000	0.0011000000	-0.0000700000	-0.0037740000	0.0039316633	5	20032018	75038
0.1500398410	0.0000000000	0.0000000000	0.0005568231	-0.0001600999	-0.0054250000	0.0054558509	0	20032018	75041
0.1500398410	0.0300000000	340.0000000000	0.0000230000	-0.0000620000	-0.0053010000	0.0053014125	1	20032018	75041
0.1500398410	0.0600000000	70.0000000000	0.0006970000	-0.0001580000	-0.0050920000	0.0051419099	2	20032018	75041
0.1500398410	0.0900000000	340.0000000000	0.0010460000	0.0001370000	-0.0054840000	0.0055845448	3	20032018	75041
0.1500398410	0.1200000000	250.0000000000	0.0011100000	0.0000750000	-0.0050420000	0.0051632828	4	20032018	75041
0.1500398410	0.1500000000	70.0000000000	0.0014390000	0.0000090000	-0.0045440000	0.0047664177	5	20032018	75041
0.2000225070	0.0000000000	0.0000000000	0.0005202131	-0.0000180095	-0.0067470000	0.0067670492	0	20032018	75043
0.2000225070	0.0300000000	340.0000000000	0.0001490000	-0.0000920000	-0.0065450000	0.0065473422	1	20032018	75043
0.2000225070	0.0600000000	70.0000000000	0.0010150000	-0.0002230000	-0.0064410000	0.0065242957	2	20032018	75043
0.2000225070	0.0900000000	340.0000000000	0.0013970000	0.0001760000	-0.0067320000	0.0068776747	3	20032018	75043
0.2000225070	0.1200000000	250.0000000000	0.0014910000	0.0000350000	-0.0062590000	0.0064342355	4	20032018	75043
0.2000225070	0.1500000000	70.0000000000	0.0019580000	0.0000010000	-0.0055700000	0.0059041227	5	20032018	75043
0.2500115050	0.0000000000	0.0000000000	0.0005656673	-0.0000100773	-0.0085610000	0.0085796738	0	20032018	75045
0.2500115050	0.0300000000	340.0000000000	0.0003570000	0.0000470000	-0.0083650000	0.0083727464	1	20032018	75045
0.2500115050	0.0600000000	70.0000000000	0.0014170000	-0.0001700000	-0.0081290000	0.0082533284	2	20032018	75045
0.2500115050	0.0900000000	340.0000000000	0.0018400000	0.0001680000	-0.0084000000	0.0086008037	3	20032018	75045
0.2500115050	0.1200000000	250.0000000000	0.0020790000	0.0001520000	-0.0076870000	0.0079646289	4	20032018	75045
0.2500115050	0.1500000000	70.0000000000	0.0026370000	-0.0000160000	-0.0069040000	0.0073904831	5	20032018	75045
0.3000337520	0.0000000000	0.0000000000	0.0006168632	0.0000574873	-0.0109740000	0.0109914740	0	20032018	75047
0.3000337520	0.0300000000	340.0000000000	0.0005500000	0.0001860000	-0.0108370000	0.0108525419	1	20032018	75047
0.3000337520	0.0600000000	70.0000000000	0.0019560000	-0.0002140000	-0.0104500000	0.0106336368	2	20032018	75047
