#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
0.4500245060	0.0900000000	340.0000000000	0.0076300000	0.0007420000	-0.0245740000	0.0257419685	3	20032018	80052
0.4500245060	0.1200000000	250.0000000000	0.0087040000	0.0000700000	-0.0229640000	0.0245582942	4	20032018	80052
0.4500245060	0.1500000000	70.0000000000	0.0112130000	0.0001140000	-0.0191330000	0.0221769262	5	20032018	80052
0.5000103450	0.0000000000	0.0000000000	0.0009764818	0.0012823593	-0.0375630000	0.0375975655	0	20032018	80055
0.5000103450	0.0300000000	340.0000000000	0.0031930000	0.0011850000	-0.0369140000	0.0370707819	1	20032018	80055
0.5000103450	0.0600000000	70.0000000000	0.0088620000	-0.0000110000	-0.0353080000	0.0364031596	2	20032018	80055
0.5000103450	0.0900000000	340.0000000000	0.0112830000	0.0011480000	-0.0341870000	0.0360190916	3	20032018	80055
0.5000103450	0.1200000000	250.0000000000	0.0129230000	0.0000160000	-0.0318330000	0.0343561359	4	20032018	80055
0.5000103450	0.1500000000	70.0000000000	0.0166510000	0.0003110000	-0.0258800000	0.0307754272	5	20032018	80055
0.5500405270	0.0000000000	0.0000000000	0.0013861668	0.0019313795	-0.0536460000	0.0536986499	0	20032018	80057
0.5500405270	0.0300000000	340.0000000000	0.0047770000	0.0019290000	-0.0527740000	0.0530248606	1	20032018	80057
0.5500405270	0.0600000000	70.0000000000	0.0132030000	0.0000310000	-0.0502800000	0.0519845994	2	20032018	80057
0.5500405270	0.0900000000	340.0000000000	0.0168250000	0.0017490000	-0.0484910000	0.0513567591	3	20032018	80057
0.5500405270	0.1200000000	250.0000000000	0.0193960000	0.0000670000	-0.0452200000	0.0492042448	4	20032018	80057
0.5500405270	0.1500000000	70.0000000000	0.0252390000	0.0004190000	-0.0359370000	0.0439164053	5	20032018	80057
0.6000120850	0.0000000000	0.0000000000	0.0016488761	0.0030712715	-0.0771380000	0.0772167245	0	20032018	80059
0.6000120850	0.0300000000	340.0000000000	0.0070890000	0.0028670000	-0.0759570000	0.0763409422	1	20032018	80059
0.6000120850	0.0600000000	70.0000000000	0.0194570000	0.0002640000	-0.0725160000	0.0750813878	2	20032018	80059
0.6000120850	0.0900000000	340.0000000000	0.0247200000	0.0025780000	-0.0698240000	0.0741155548	3	20032018	80059
0.6000120850	0.1200000000	250.0000000000	0.0287680000	0.0000450000	-0.0654840000	0.0715245000	4	20032018	80059
0.6000120850	0.1500000000	70.0000000000	0.0382210000	0.0006980000	-0.0516670000	0.0642713850	5	20032018	80059
0.6500122070	0.0000000000	0.0000000000	0.0021368110	0.0045580518	-0.1107060000	0.1108203963	0	20032018	80101
0.6500122070	0.0300000000	340.0000000000	0.0100020000	0.0042940000	-0.1093430000	0.1098834386	1	20032018	80101
0.6500122070	0.0600000000	70.0000000000	0.0277570000	0.0005530000	-0.1048890000	0.1085009640	2	20032018	80101
0.6500122070	0.0900000000	340.0000000000	0.0353450000	0.0037120000	-0.1014640000	0.1075080986	3	20032018	80101
0.6500122070	0.1200000000	250.0000000000	0.0417120000	-0.0000080000	-0.0959860000	0.1046575521	4	20032018	80101
0.6500122070	0.1500000000	70.0000000000	0.0576120000	0.0010970000	-0.0770100000	0.0961815266	5	20032018	80101
0.7000344240	0.0000000000	0.0000000000	0.0025960885	0.0065011529	-0.1570470000	0.1572029417	0	20032018	80103
0.7000344240	0.0300000000	340.0000000000	0.0134190000	0.0060620000	-0.1556130000	0.1563081034	1	20032018	80103
0.7000344240	0.0600000000	70.0000000000	0.0378880000	0.0010480000	-0.1504910000	0.1551906567	2	20032018	80103
0.7000344240	0.0900000000	340.0000000000	0.0481910000	0.0053050000	-0.1468190000	0.1546167335	3	20032018	80103
0.7000344240	0.1200000000	250.0000000000	0.0573160000	-0.0002440000	-0.1407860000	0.1520061880	4	20032018	80103
0.7000344240	0.1500000000	70.0000000000	0.0832330000	0.0017040000	-0.1180450000	0.1444481150	5	20032018	80103
0.7500107420	0.0000000000	0.0000000000	0.0031033975	0.0085002003	-0.2175480000	0.2177361173	0	20032018	80105
0.7500107420	0.0300000000	340.0000000000	0.0168740000	0.0079290000	-0.2160710000	0.2168738757	1	20032018	80105
0.7500107420	0.0600000000	70.0000000000	0.0485000000	0.0015250000	-0.2110950000	0.2166002647	2	20032018	80105
0.7500107420	0.0900000000	340.0000000000	0.0615910000	0.0069080000	-0.2077550000	0.2168024718	3	20032018	80105
0.7500107420	0.1200000000	250.0000000000	0.0736940000	-0.0005430000	-0.2016980000	0.2147398046	4	20032018	80105
0.7500107420	0.1500000000	70.0000000000	0.1103610000	0.0023770000	-0.1795840000	0.2107975652	5	20032018	80105
0.8000108640	0.0000000000	0.0000000000	0.0035473463	0.0106116999	-0.2923710000	0.2925850192	0	20032018	80107
0.8000108640	0.0300000000	340.0000000000	0.0201570000	0.0097670000	-0.2909210000	0.2917819857	1	20032018	80107
0.8000108640	0.0600000000	70.0000000000	0.0586340000	0.0021770000	-0.2864250000	0.2923729911	2	20032018	80107
0.8000108640	0.0900000000	340.0000000000	0.0739040000	0.0084380000	-0.2833990000	0.2929982837	3	20032018	80107
0.8000108640	0.1200000000	250.0000000000	0.0881800000	-0.0010590000	-0.2776320000	0.2913011523	4	20032018	80107
0.8000108640	0.1500000000	70.0000000000	0.1323650000	0.0030830000	-0.2596590000	0.2914666266	5	20032018	80107
0.8500172730	0.0000000000	0.0000000000	0.0039285187	0.0127875512	-0.3817860000	0.3820202933	0	20032018	80109
0.8500172730	0.0300000000	340.0000000000	0.0233950000	0.0115560000	-0.3802640000	0.3811582045	1	20032018	80109
0.8500172730	0.0600000000	70.0000000000	0.0687500000	0.0029400000	-0.3755770000	0.3818288740	2	20032018	80109
0.8500172730	0.0900000000	340.0000000000	0.0857740000	0.0099120000	-0.3720550000	0.3819428620	3	20032018	80109
0.8500172730	0.1200000000	250.0000000000	0.1018620000	-0.0016780000	-0.3656270000	0.3795547205	4	20032018	80109
0.8500172730	0.1500000000	70.0000000000	0.1478500000	0.0035810000	-0.3483200000	0.3784167920	5	20032018	80109
0.9000125730	0.0000000000	0.0000000000	0.0044012904	0.0152940118	-0.4876710000	0.4879306123	0	20032018	80111
0.9000125730	0.0300000000	340.0000000000	0.0273070000	0.0137490000	-0.4855350000	0.4864966017	1	20032018	80111
0.9000125730	0.0600000000	70.0000000000	0.0811520000	0.0037540000	-0.4793950000	0.4862296840	2	20032018	80111
0.9000125730	0.0900000000	340.0000000000	0.1003810000	0.0115470000	-0.4740150000	0.4846647280	3	20032018	80111
0.9000125730	0.1200000000	250.0000000000	0.1190380000	-0.0026020000	-0.4649660000	0.4799689542	4	20032018	80111
0.9000125730	0.1500000000	70.0000000000	0.1674880000	0.0044220000	-0.4401450000	0.4709558421	5	20032018	80111
0.9500111080	0.0000000000	0.0000000000	0.0048408581	0.0187735102	-0.6147970000	0.6151026173	0	20032018	80113
0.9500111080	0.0300000000	340.0000000000	0.0327710000	0.0166450000	-0.6119510000	0.6130538483	1	20032018	80113
0.9500111080	0.0600000000	70.0000000000	0.0986110000	0.0048900000	-0.6032710000	0.6112969335	2	20032018	80113
0.9500111080	0.0900000000	340.0000000000	0.1215600000	0.0139570000	-0.5949560000	0.6074078312	3	20032018	80113
0.9500111080	0.1200000000	250.0000000000	0.1449480000	-0.0037270000	-0.5819660000	0.5997568160	4	20032018	80113
0.9500111080	0.1500000000	70.0000000000	0.2021140000	0.0057040000	-0.5430970000	0.5795144140	5	20032018	80113
1.0000270390	0.0000000000	0.0000000000	0.0055321767	0.0233160117	-0.7710630000	0.7714352801	0	20032018	80116
1.0000270390	0.0300000000	340.0000000000	0.0402790000	0.0206380000	-0.7673370000	0.7686705383	1	20032018	80116
1.0000270390	0.0600000000	70.0000000000	0.1226920000	0.0062960000	-0.7562200000	0.7661342277	2	20032018	80116
1.0000270390	0.0900000000	340.0000000000	0.1515470000	0.0173080000	-0.7448450000	0.7603026595	3	20032018	80116
1.0000270390	0.1200000000	250.0000000000	0.1825590000	-0.0051550000	-0.7276120000	0.7501823679	4	20032018	80116
1.0000270390	0.1500000000	70.0000000000	0.2575650000	0.0075310000	-0.6719710000	0.7196815060	5	20032018	80116
1.0500159910	0.0000000000	0.0000000000	0.0065121327	0.0288474325	-0.9641730000	0.9646264335	0	20032018	80118
1.0500159910	0.0300000000	340.0000000000	0.0489650000	0.0254800000	-0.9600790000	0.9616644362	1	20032018	80118
1.0500159910	0.0600000000	70.0000000000	0.1521390000	0.0079490000	-0.9486100000	0.9607655250	2	20032018	80118
1.0500159910	0.0900000000	340.0000000000	0.1887040000	0.0215290000	-0.9353450000	0.9544333222	3	20032018	80118
1.0500159910	0.1200000000	250.0000000000	0.2305960000	-0.0068130000	-0.9160040000	0.9446079929	4	20032018	80118
1.0500159910	0.1500000000	70.0000000000	0.3358160000	0.0100660000	-0.8458880000	0.9101649404	5	20032018	80118
1.1000397950	0.0000000000	0.0000000000	0.0074851861	0.0338599185	-1.1961060000	1.1966085765	0	20032018	80120
1.1000397950	0.0300000000	340.0000000000	0.0569350000	0.0299350000	-1.1925440000	1.1942775600	1	20032018	80120
1.1000397950	0.0600000000	70.0000000000	0.1801380000	0.0094170000	-1.1860640000	1.1997025427	2	20032018	80120
1.1000397950	0.0900000000	340.0000000000	0.2257950000	0.0258320000	-1.1741680000	1.1959603532	3	20032018	80120
1.1000397950	0.1200000000	250.0000000000	0.2802050000	-0.0085640000	-1.1590620000	1.1924818254	4	20032018	80120
1.1000397950	0.1500000000	70.0000000000	0.4297760000	0.0129190000	-1.0902050000	1.1719305665	5	20032018	80120
1.1500240480	0.0000000000	0.0000000000	0.0083636526	0.0368114653	-1.4544810000	1.4549707949	0	20032018	80122
1.1500240480	0.0300000000	340.0000000000	0.0599800000	0.0324430000	-1.4527230000	1.4543226132	1	20032018	80122
1.1500240480	0.0600000000	70.0000000000	0.1942390000	0.0103800000	-1.4590770000	1.4719858102	2	20032018	80122
1.1500240480	0.0900000000	340.0000000000	0.2457870000	0.0286160000	-1.4540320000	1.4749370095	3	20032018	80122
1.1500240480	0.1200000000	250.0000000000	0.3090330000	-0.0101220000	-1.4539030000	1.4864177688	4	20032018	80122
1.1500240480	0.1500000000	70.0000000000	0.5077010000	0.0150420000	-1.4248920000	1.5127140440	5	20032018	80122
1.2000114750	0.0000000000	0.0000000000	0.0088507213	0.0353603660	-1.7109380000	1.7113262490	0	20032018	80124
1.2000114750	0.0300000000	340.0000000000	0.0543250000	0.0308160000	-1.7120730000	1.7132118342	1	20032018	80124
1.2000114750	0.0600000000	70.0000000000	0.1794990000	0.0102050000	-1.7362060000	1.7454899907	2	20032018	80124
1.2000114750	0.0900000000	340.0000000000	0.2290470000	0.0276480000	-1.7424440000	1.7576512832	3	20032018	80124
1.2000114750	0.1200000000	250.0000000000	0.2859660000	-0.0106810000	-1.7664710000	1.7895000505	4	20032018	80124
1.2000114750	0.1500000000	70.0000000000	0.4939770000	0.0137770000	-1.8293400000	1.8949110580	5	20032018	80124
1.2500290530	0.0000000000	0.0000000000	0.0086620073	0.0293217361	-1.9273530000	1.9275954921	0	20032018	80126
1.2500290530	0.0300000000	340.0000000000	0.0398280000	0.0251330000	-1.9308920000	1.9314662443	1	20032018	80126
1.2500290530	0.0600000000	70.0000000000	0.1338020000	0.0084630000	-1.9679240000	1.9724856064	2	20032018	80126
1.2500290530	0.0900000000	340.0000000000	0.1705190000	0.0223030000	-1.9827160000	1.9901600161	3	20032018	80126
1.2500290530	0.1200000000	250.0000000000	0.2005590000	-0.0099210000	-2.0247060000	2.0346392125	4	20032018	80126
1.2500290530	0.1500000000	70.0000000000	0.3282980000	0.0071600000	-2.1690440000	2.1937599496	5	20032018	80126
1.3000148930	0.0000000000	0.0000000000	0.0078401693	0.0211021176	-2.0756050000	2.0757270735	0	20032018	80128
1.3000148930	0.0300000000	340.0000000000	0.0213040000	0.0172600000	-2.0795140000	2.0796947478	1	20032018	80128
1.3000148930	0.0600000000	70.0000000000	0.0755400000	0.0064000000	-2.1167500000	2.1181071300	2	20032018	80128
1.3000148930	0.0900000000	340.0000000000	0.0951900000	0.0147780000	-2.1304100000	2.1325867611	3	20032018	80128
1.3000148930	0.1200000000	250.0000000000	0.0934500000	-0.0084890000	-2.1692400000	2.1712685562	4	20032018	80128
1.3000148930	0.1500000000	70.0000000000	0.1125100000	-0.0003860000	-2.2978180000	2.3005708444	5	20032018	80128
1.3500180660	0.0000000000	0.0000000000	0.0070912815	0.0140010026	-2.1541760000	2.1542331706	0	20032018	80130
1.3500180660	0.0300000000	340.0000000000	0.0059670000	0.0105160000	-2.1567780000	2.1568118909	1	20032018	80130
1.3500180660	0.0600000000	70.0000000000	0.0293830000	0.0047040000	-2.1847810000	2.1849836398	2	20032018	80130
1.3500180660	0.0900000000	340.0000000000	0.0373540000	0.0086200000	-2.1907630000	2.1910983885	3	20032018	80130
1.3500180660	0.1200000000	250.0000000000	0.0177160000	-0.0072530000	-2.2130130000	2.2130957957	4	20032018	80130
1.3500180660	0.1500000000	70.0000000000	-0.0030380000	-0.0040860000	-2.2712270000	2.2712327072	5	20032018	80130
1.4000277100	0.0000000000	0.0000000000	0.0064586488	0.0094296920	-2.1829900000	2.1830199205	0	20032018	80132
1.4000277100	0.0300000000	340.0000000000	-0.0032140000	0.0062020000	-2.1840370000	2.1840481707	1	20032018	80132
1.4000277100	0.0600000000	70.0000000000	0.0035860000	0.0037450000	-2.2022050000	2.2022111040	2	20032018	80132
1.4000277100	0.0900000000	340.0000000000	0.0070260000	0.0050390000	-2.2009820000	2.2009989824	3	20032018	80132
1.4000277100	0.1200000000	250.0000000000	-0.0166630000	-0.0066100000	-2.2099680000	2.2100407029	4	20032018	80132
1.4000277100	0.1500000000	70.0000000000	-0.0320120000	-0.0044580000	-2.2279960000	2.2282304230	5	20032018	80132
1.4500119630	0.0000000000	0.0000000000	0.0058901148	0.0072507349	-2.1851060000	2.1851259684	0	20032018	80135
1.4500119630	0.0300000000	340.0000000000	-0.0077180000	0.0040730000	-2.1849460000	2.1849634276	1	20032018	80135
1.4500119630	0.0600000000	70.0000000000	-0.0072550000	0.0035680000	-2.1972400000	2.1972548744	2	20032018	80135
1.4500119630	0.0900000000	340.0000000000	-0.0050630000	0.0033920000	-2.1919480000	2.1919564718	3	20032018	80135
1.4500119630	0.1200000000	250.0000000000	-0.0281720000	-0.0066070000	-2.1945020000	2.1946927671	4	20032018	80135
1.4500119630	0.1500000000	70.0000000000	-0.0375570000	-0.0040360000	-2.1982270000	2.1985515143	5	20032018	80135
1.5000310060	0.0000000000	0.0000000000	0.0055116470	0.0064243409	-2.1761780000	2.1761944624	0	20032018	80137
