#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
0.0999824220	0.0000000000	0.0000000000	0.0000739573	-0.0005403668	-0.0000250000	0.0005459771	0	20032018	51922
0.0999855880	0.0000000000	0.0000000000	0.0001844817	0.0005625109	0.0000040000	0.0005920034	0	20032018	44150
0.0999871670	0.0000000000	0.0000000000	0.0005620000	-0.0000070000	-0.0000130000	0.0005621939	0	20032018	42648
0.0999871670	0.0000000000	0.0000000000	-0.0002257513	-0.0004470127	-0.0000200000	0.0005011826	0	20032018	51153
0.0999871670	0.0000000000	0.0000000000	0.0004326839	0.0002886567	-0.0000470000	0.0005222519	0	20032018	43419
0.0999903340	0.0000000000	0.0000000000	-0.0004636830	0.0002113339	-0.0000140000	0.0005097647	0	20032018	45652
0.0999903340	0.0000000000	0.0000000000	-0.0005144437	-0.0001712795	-0.0000290000	0.0005429825	0	20032018	50422
0.0999950870	0.0000000000	0.0000000000	-0.0002588494	0.0004983403	-0.0001060000	0.0005714735	0	20032018	44921
0.0999966660	0.0000000000	0.0000000000	0.0003671195	-0.0003667932	0.0000070000	0.0005190019	0	20032018	52652
0.1000128330	0.0000000000	0.0000000000	0.0004794160	-0.0001681081	-0.0000370000	0.0005093810	0	20032018	41934
0.1000524220	0.0000000000	0.0000000000	0.0005765394	-0.0002258059	-0.0000350000	0.0006201701	0	20032018	52711
0.1000555880	0.0000000000	0.0000000000	-0.0003580675	0.0003931382	-0.0001090000	0.0005428176	0	20032018	44940
0.1000603330	0.0000000000	0.0000000000	0.0005556278	0.0001575365	-0.0000180000	0.0005778097	0	20032018	42707
0.1000603330	0.0000000000	0.0000000000	-0.0000948690	0.0005437875	-0.0000220000	0.0005524391	0	20032018	44209
0.1000619200	0.0000000000	0.0000000000	0.0003305237	0.0004384838	-0.0000360000	0.0005502817	0	20032018	43438
0.1000666660	0.0000000000	0.0000000000	-0.0005380000	0.0000230000	-0.0000630000	0.0005421642	0	20032018	45711
0.1000714190	0.0000000000	0.0000000000	-0.0004526978	-0.0003145882	-0.0000280000	0.0005519828	0	20032018	50441
0.1000745850	0.0000000000	0.0000000000	0.0002910429	-0.0004301012	-0.0000060000	0.0005193544	0	20032018	51941
0.1000809170	0.0000000000	0.0000000000	-0.0001107449	-0.0005186488	0.0000030000	0.0005303489	0	20032018	51212
0.1000603330	0.0300000000	20.0000000000	-0.0002550000	-0.0002080000	0.0000600000	0.0003344981	1	20032018	42707
0.0999871670	0.0300000000	40.0000000000	-0.0002350000	-0.0001900000	0.0000580000	0.0003077158	1	20032018	43419
0.1000619200	0.0300000000	60.0000000000	-0.0003080000	-0.0002620000	0.0000500000	0.0004074408	1	20032018	43438
0.0999855880	0.0300000000	80.0000000000	-0.0003070000	-0.0001770000	0.0001330000	0.0003785063	1	20032018	44150
0.1000603330	0.0300000000	100.0000000000	-0.0002250000	-0.0002500000	0.0000750000	0.0003446012	1	20032018	44209
0.0999950870	0.0300000000	120.0000000000	-0.0002900000	-0.0002190000	0.0001350000	0.0003876674	1	20032018	44921
0.1000555880	0.0300000000	140.0000000000	-0.0002550000	-0.0001760000	0.0001020000	0.0003261978	1	20032018	44940
0.0999903340	0.0300000000	160.0000000000	-0.0002910000	-0.0000990000	0.0001040000	0.0003244965	1	20032018	45652
0.1000666660	0.0300000000	180.0000000000	-0.0002640000	-0.0002380000	0.0001130000	0.0003729732	1	20032018	45711
0.0999903340	0.0300000000	200.0000000000	-0.0003070000	-0.0000730000	0.0001230000	0.0003386842	1	20032018	50422
0.1000714190	0.0300000000	220.0000000000	-0.0002990000	-0.0001520000	0.0000950000	0.0003486115	1	20032018	50441
0.0999871670	0.0300000000	240.0000000000	-0.0002540000	-0.0001550000	0.0001380000	0.0003280015	1	20032018	51153
0.1000809170	0.0300000000	260.0000000000	-0.0002390000	-0.0001540000	0.0000960000	0.0003000883	1	20032018	51212
0.0999824220	0.0300000000	280.0000000000	-0.0002360000	-0.0001480000	0.0000640000	0.0002858251	1	20032018	51922
0.1000745850	0.0300000000	300.0000000000	-0.0001940000	-0.0001300000	0.0001480000	0.0002764778	1	20032018	51941
0.0999966660	0.0300000000	320.0000000000	-0.0002370000	-0.0001540000	0.0001050000	0.0003015129	1	20032018	52652
0.1000128330	0.0300000000	340.0000000000	-0.0002490000	-0.0001480000	0.0000350000	0.0002917705	1	20032018	41934
0.1000524220	0.0300000000	340.0000000000	-0.0002400000	-0.0001620000	0.0000870000	0.0003023458	1	20032018	52711
0.0999871670	0.0300000000	360.0000000000	-0.0002380000	-0.0002210000	0.0000990000	0.0003395379	1	20032018	42648
0.0999824220	0.0600000000	10.0000000000	-0.0000020000	-0.0002440000	0.0001220000	0.0002728076	2	20032018	51922
0.1000745850	0.0600000000	30.0000000000	0.0000000000	-0.0001960000	0.0001550000	0.0002498820	2	20032018	51941
0.0999966660	0.0600000000	50.0000000000	-0.0000690000	-0.0002060000	0.0001540000	0.0002662949	2	20032018	52652
0.1000128330	0.0600000000	70.0000000000	-0.0000460000	-0.0001670000	0.0000560000	0.0001820467	2	20032018	41934
0.1000524220	0.0600000000	70.0000000000	-0.0000920000	-0.0002040000	0.0000770000	0.0002366622	2	20032018	52711
0.0999871670	0.0600000000	90.0000000000	-0.0000260000	-0.0001390000	0.0000890000	0.0001670868	2	20032018	42648
0.1000603330	0.0600000000	110.0000000000	-0.0000450000	-0.0002040000	0.0001010000	0.0002320388	2	20032018	42707
0.0999871670	0.0600000000	130.0000000000	0.0000360000	-0.0001900000	0.0000420000	0.0001978889	2	20032018	43419
0.1000619200	0.0600000000	150.0000000000	0.0000900000	-0.0001640000	0.0000660000	0.0001983734	2	20032018	43438
0.0999855880	0.0600000000	170.0000000000	-0.0000110000	-0.0001940000	0.0000770000	0.0002090120	2	20032018	44150
0.1000603330	0.0600000000	190.0000000000	-0.0000450000	-0.0001470000	0.0001500000	0.0002147883	2	20032018	44209
0.0999950870	0.0600000000	210.0000000000	0.0000540000	-0.0001300000	0.0001510000	0.0002064389	2	20032018	44921
0.1000555880	0.0600000000	230.0000000000	0.0000590000	-0.0001170000	0.0001650000	0.0002107012	2	20032018	44940
0.0999903340	0.0600000000	250.0000000000	-0.0000080000	-0.0001600000	0.0001460000	0.0002167487	2	20032018	45652
0.1000666660	0.0600000000	270.0000000000	0.0000260000	-0.0002040000	0.0001080000	0.0002322843	2	20032018	45711
0.0999903340	0.0600000000	290.0000000000	0.0000370000	-0.0001660000	0.0001280000	0.0002128591	2	20032018	50422
0.1000714190	0.0600000000	310.0000000000	0.0000270000	-0.0001160000	0.0001820000	0.0002175063	2	20032018	50441
0.0999871670	0.0600000000	330.0000000000	0.0000260000	-0.0001430000	0.0001390000	0.0002011119	2	20032018	51153
0.1000809170	0.0600000000	350.0000000000	0.0000040000	-0.0002210000	0.0001210000	0.0002519881	2	20032018	51212
0.1000603330	0.0900000000	20.0000000000	0.0000560000	0.0000530000	-0.0003930000	0.0004004922	3	20032018	42707
0.0999871670	0.0900000000	40.0000000000	0.0000220000	0.0000620000	-0.0003300000	0.0003364937	3	20032018	43419
0.1000619200	0.0900000000	60.0000000000	0.0000080000	-0.0000020000	-0.0004130000	0.0004130823	3	20032018	43438
0.0999855880	0.0900000000	80.0000000000	0.0000730000	0.0000390000	-0.0003890000	0.0003977072	3	20032018	44150
0.1000603330	0.0900000000	100.0000000000	0.0000700000	0.0000250000	-0.0003670000	0.0003744516	3	20032018	44209
0.0999950870	0.0900000000	120.0000000000	0.0000350000	0.0000400000	-0.0004160000	0.0004193817	3	20032018	44921
0.1000555880	0.0900000000	140.0000000000	0.0000690000	0.0000010000	-0.0003940000	0.0003999975	3	20032018	44940
0.0999903340	0.0900000000	160.0000000000	0.0000880000	0.0000350000	-0.0003330000	0.0003462051	3	20032018	45652
0.1000666660	0.0900000000	180.0000000000	0.0001420000	0.0000620000	-0.0004200000	0.0004476695	3	20032018	45711
0.0999903340	0.0900000000	200.0000000000	0.0000520000	0.0000390000	-0.0003480000	0.0003540184	3	20032018	50422
0.1000714190	0.0900000000	220.0000000000	0.0000690000	0.0000010000	-0.0003890000	0.0003950734	3	20032018	50441
0.0999871670	0.0900000000	240.0000000000	0.0000760000	0.0000610000	-0.0003750000	0.0003874558	3	20032018	51153
0.1000809170	0.0900000000	260.0000000000	0.0000760000	0.0000620000	-0.0003950000	0.0004069951	3	20032018	51212
0.0999824220	0.0900000000	280.0000000000	0.0001220000	0.0000630000	-0.0003650000	0.0003899718	3	20032018	51922
0.1000745850	0.0900000000	300.0000000000	0.0000880000	-0.0000190000	-0.0003610000	0.0003720564	3	20032018	51941
0.0999966660	0.0900000000	320.0000000000	0.0000620000	0.0000390000	-0.0003430000	0.0003507335	3	20032018	52652
0.1000128330	0.0900000000	340.0000000000	0.0000710000	0.0000420000	-0.0004150000	0.0004231194	3	20032018	41934
0.1000524220	0.0900000000	340.0000000000	0.0000740000	-0.0000020000	-0.0003550000	0.0003626362	3	20032018	52711
0.0999871670	0.0900000000	360.0000000000	0.0001300000	0.0000230000	-0.0004150000	0.0004354928	3	20032018	42648
0.1000603330	0.1200000000	10.0000000000	-0.0001270000	0.0001150000	0.0000470000	0.0001776598	4	20032018	44209
0.0999950870	0.1200000000	30.0000000000	-0.0001840000	0.0000370000	0.0001400000	0.0002341474	4	20032018	44921
0.1000555880	0.1200000000	50.0000000000	-0.0001460000	0.0001020000	0.0000540000	0.0001861075	4	20032018	44940
0.0999903340	0.1200000000	70.0000000000	-0.0002050000	0.0001380000	0.0000540000	0.0002529526	4	20032018	45652
0.1000666660	0.1200000000	90.0000000000	-0.0000660000	0.0000590000	0.0000340000	0.0000948314	4	20032018	45711
0.0999903340	0.1200000000	110.0000000000	-0.0000520000	0.0000690000	0.0000340000	0.0000928493	4	20032018	50422
0.1000714190	0.1200000000	130.0000000000	-0.0001030000	0.0000760000	0.0000530000	0.0001385424	4	20032018	50441
0.0999871670	0.1200000000	150.0000000000	-0.0001590000	0.0000880000	0.0000600000	0.0001913766	4	20032018	51153
0.1000809170	0.1200000000	170.0000000000	-0.0001510000	0.0000530000	0.0000510000	0.0001679613	4	20032018	51212
0.0999824220	0.1200000000	190.0000000000	-0.0001820000	0.0000820000	0.0000740000	0.0002128943	4	20032018	51922
0.1000745850	0.1200000000	210.0000000000	-0.0001410000	0.0002000000	0.0000850000	0.0002590483	4	20032018	51941
0.0999966660	0.1200000000	230.0000000000	-0.0000200000	0.0000840000	-0.0000490000	0.0000992824	4	20032018	52652
0.1000128330	0.1200000000	250.0000000000	-0.0000800000	0.0001220000	0.0000860000	0.0001693517	4	20032018	41934
