#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.7000075680	0.0000000000	0.0000000000	-0.0000849407	0.0004684807	-0.0003186271	0.0005728982	0	0	120000
1.7000091550	0.0000000000	0.0000000000	-0.0003808732	-0.0002569574	-0.0003406305	0.0005719446	0	0	120000
1.7000091550	0.0000000000	0.0000000000	-0.0005446315	-0.0000063182	-0.0003046305	0.0006240698	0	0	120000
1.7000091550	0.0000000000	0.0000000000	0.0005246052	-0.0002455539	-0.0002536305	0.0006323257	0	0	120000
1.7000107420	0.0000000000	0.0000000000	0.0003840473	0.0002934291	-0.0002856340	0.0005614087	0	0	120000
1.7000123290	0.0000000000	0.0000000000	0.0002126916	-0.0004432687	-0.0003326375	0.0005936097	0	0	120000
1.7000139160	0.0000000000	0.0000000000	-0.0003912440	0.0004113125	-0.0002796409	0.0006328103	0	0	120000
1.7000139160	0.0000000000	0.0000000000	-0.0001429206	-0.0005117575	-0.0002846409	0.0006027790	0	0	120000
1.7000155030	0.0000000000	0.0000000000	0.0004832518	-0.0002539144	-0.0002286444	0.0005918471	0	0	120000
1.7000155030	0.0000000000	0.0000000000	0.0004897018	0.0001138333	-0.0003326444	0.0006028417	0	0	120000
1.7000155030	0.0300000000	20.0000000000	-0.0002149311	-0.0001233148	-0.0001426431	0.0002859178	1	0	120000
1.7000009770	0.0300000000	40.0000000000	-0.0002089190	-0.0001429326	-0.0001565511	0.0002976325	1	0	120000
1.7000107420	0.0300000000	60.0000000000	-0.0001648355	-0.0002009202	-0.0002045083	0.0003307012	1	0	120000
1.7000025630	0.0300000000	80.0000000000	-0.0002298145	-0.0001372793	-0.0002074306	0.0003386559	1	0	120000
1.7000075680	0.0300000000	100.0000000000	-0.0002599768	-0.0001529665	-0.0001613929	0.0003421029	1	0	120000
1.6999946290	0.0300000000	120.0000000000	-0.0002334258	-0.0001848990	-0.0001913334	0.0003539544	1	0	120000
1.7000139160	0.0300000000	140.0000000000	-0.0002472240	-0.0001129642	-0.0000843650	0.0002846016	1	0	120000
1.7000041500	0.0300000000	160.0000000000	-0.0002024005	-0.0001800338	-0.0001743555	0.0003221459	1	0	120000
1.7000091550	0.0300000000	180.0000000000	-0.0001669306	-0.0001299787	-0.0002293991	0.0003120644	1	0	120000
1.7000057370	0.0300000000	200.0000000000	-0.0001867521	-0.0001086849	-0.0001164411	0.0002454533	1	0	120000
1.7000091550	0.0300000000	220.0000000000	-0.0001547650	-0.0001480674	-0.0001985090	0.0002920308	1	0	120000
1.7000025630	0.0300000000	240.0000000000	-0.0001888482	-0.0001800799	-0.0002375587	0.0003528832	1	0	120000
1.7000139160	0.0300000000	260.0000000000	-0.0001688691	-0.0001437210	-0.0001666433	0.0002773851	1	0	120000
1.6999993900	0.0300000000	280.0000000000	-0.0002467076	-0.0001090337	-0.0002126603	0.0003434784	1	0	120000
1.7000123290	0.0300000000	300.0000000000	-0.0001522590	-0.0001921012	-0.0001797198	0.0003039488	1	0	120000
1.7000009770	0.0300000000	320.0000000000	-0.0001984600	-0.0001520358	-0.0001797055	0.0003078885	1	0	120000
1.7000091550	0.0300000000	340.0000000000	-0.0002762837	-0.0001109661	-0.0001787114	0.0003472520	1	0	120000
1.7000155030	0.0300000000	340.0000000000	-0.0001712833	-0.0001779660	-0.0002217253	0.0003319216	1	0	120000
1.6999993900	0.0300000000	360.0000000000	-0.0002177537	-0.0002380211	-0.0001606576	0.0003603909	1	0	120000
