#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.5500039060	0.1500000000	130.0000000000	0.0026564348	-0.0004097376	0.0066349960	0.0071587500	5	0	120000
1.5500136720	0.1500000000	150.0000000000	0.0024446863	-0.0004543288	0.0066272760	0.0070783962	5	0	120000
1.5499943850	0.1500000000	170.0000000000	0.0023628496	-0.0002151120	0.0065150247	0.0069336050	5	0	120000
1.5500168460	0.1500000000	190.0000000000	0.0022760894	0.0001515234	0.0065444689	0.0069306288	5	0	120000
1.5500039060	0.1500000000	210.0000000000	0.0022526076	-0.0002568620	0.0065834198	0.0069628755	5	0	120000
1.5500168460	0.1500000000	230.0000000000	0.0023054964	-0.0002595729	0.0065579410	0.0069562405	5	0	120000
1.5500039060	0.1500000000	250.0000000000	0.0019068720	-0.0002214007	0.0064991090	0.0067766951	5	0	120000
1.5500231930	0.1500000000	270.0000000000	0.0019679357	0.0000165714	0.0065479082	0.0068372617	5	0	120000
1.5500054930	0.1500000000	290.0000000000	0.0020649122	-0.0001296172	0.0065243085	0.0068445061	5	0	120000
1.5500200200	0.1500000000	310.0000000000	0.0021885737	-0.0002412898	0.0064854858	0.0068490585	5	0	120000
1.5500023190	0.1500000000	330.0000000000	0.0019450976	-0.0002099518	0.0065580162	0.0068436146	5	0	120000
1.5500120850	0.1500000000	350.0000000000	0.0023025179	0.0001447168	0.0065330890	0.0069284763	5	0	120000
1.6000054930	0.0000000000	0.0000000000	-0.0002521184	0.0022983354	0.0063122407	0.0067223725	0	0	120000
1.6000054930	0.0000000000	0.0000000000	-0.0014291025	0.0016589615	0.0063082407	0.0066774537	0	0	120000
1.6000070800	0.0000000000	0.0000000000	0.0017556865	0.0011932128	0.0063242808	0.0066710358	0	0	120000
1.6000086670	0.0000000000	0.0000000000	0.0010460609	0.0021747935	0.0064103208	0.0068495389	0	0	120000
1.6000086670	0.0000000000	0.0000000000	0.0012581661	-0.0009396210	0.0063833208	0.0065736333	0	0	120000
1.6000086670	0.0000000000	0.0000000000	-0.0012739737	0.0008036682	0.0063753208	0.0065508478	0	0	120000
1.6000086670	0.0000000000	0.0000000000	-0.0000953585	-0.0009888043	0.0062733208	0.0063514866	0	0	120000
1.6000102540	0.0000000000	0.0000000000	-0.0009543844	-0.0001548144	0.0063493609	0.0064225541	0	0	120000
1.6000118410	0.0000000000	0.0000000000	0.0018372162	-0.0001536129	0.0063644009	0.0066260516	0	0	120000
1.6000153810	0.0000000000	0.0000000000	-0.0008940611	0.0020531252	0.0063694903	0.0067516720	0	0	120000
1.6000233150	0.0000000000	0.0000000000	0.0017818816	-0.0006094410	0.0063116905	0.0065866499	0	0	120000
1.6000249020	0.0000000000	0.0000000000	-0.0010953716	0.0002653812	0.0063967305	0.0064952620	0	0	120000
1.6000249020	0.0000000000	0.0000000000	-0.0006537917	-0.0007821494	0.0063117305	0.0063935236	0	0	120000
1.6000280760	0.0000000000	0.0000000000	0.0005736527	-0.0010288872	0.0063448106	0.0064532402	0	0	120000
1.6000312500	0.0000000000	0.0000000000	0.0018528110	0.0003009939	0.0063258907	0.0065985149	0	0	120000
1.6000358890	0.0000000000	0.0000000000	0.0005326332	0.0023611966	0.0063210078	0.0067686104	0	0	120000
1.6000358890	0.0000000000	0.0000000000	-0.0013770000	0.0010305190	0.0063170078	0.0065469601	0	0	120000
