#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
0.6000006710	0.0000000000	0.0000000000	0.0009367581	-0.0000365127	-0.0097243810	0.0097694644	0	22052013	120000
0.6000038450	0.0000000000	0.0000000000	0.0010680000	-0.0008450000	-0.0097629794	0.0098575056	0	22052013	120000
0.6000136720	0.0000000000	0.0000000000	0.0008658579	-0.0009834501	-0.0098338323	0.0099207430	0	22052013	120000
0.6000152590	0.0000000000	0.0000000000	0.0003324925	-0.0007115467	-0.0098121316	0.0098435144	0	22052013	120000
0.6000152590	0.0000000000	0.0000000000	0.0007952413	0.0000376332	-0.0097841316	0.0098164686	0	22052013	120000
0.6000168460	0.0000000000	0.0000000000	0.0011643583	-0.0007138143	-0.0097754308	0.0098703753	0	22052013	120000
0.6000168460	0.0000000000	0.0000000000	0.0011492298	-0.0000908181	-0.0097854308	0.0098531027	0	22052013	120000
0.6000216060	0.0000000000	0.0000000000	0.0002797359	-0.0003318205	-0.0097773283	0.0097869559	0	22052013	120000
0.6000216060	0.0000000000	0.0000000000	0.0005216699	-0.0009135587	-0.0097513283	0.0098079117	0	22052013	120000
0.6000216060	0.0000000000	0.0000000000	0.0004560000	-0.0000520000	-0.0097643283	0.0097751085	0	22052013	120000
0.6000247800	0.0000000000	0.0000000000	0.0008886834	-0.0009353565	-0.0098039268	0.0098884594	0	22052013	120000
0.6000263670	0.0000000000	0.0000000000	0.0012748164	-0.0003399533	-0.0098212260	0.0099094503	0	22052013	120000
0.6000168460	0.0300000000	20.0000000000	-0.0017498842	-0.0010730000	-0.0098564931	0.0100679631	1	22052013	120000
0.5999974980	0.0300000000	40.0000000000	-0.0019891592	-0.0011520000	-0.0098728926	0.0101369555	1	22052013	120000
0.6000263670	0.0300000000	60.0000000000	-0.0022707479	-0.0012080000	-0.0099572762	0.0102841096	1	22052013	120000
0.5999895630	0.0300000000	80.0000000000	-0.0024782663	-0.0010720000	-0.0099384798	0.0102987557	1	22052013	120000
0.6000168460	0.0300000000	100.0000000000	-0.0026768842	-0.0009470000	-0.0101134931	0.0105045353	1	22052013	120000
0.6000006710	0.0300000000	120.0000000000	-0.0028541158	-0.0007900000	-0.0100324638	0.0104604210	1	22052013	120000
